id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,snap_CA
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_794,33,2013-04-01,11310,Monday,3,4,2013,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_795,0,2013-04-02,11310,Tuesday,4,4,2013,Pesach End,Religious,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_795,8,2013-04-02,11310,Tuesday,4,4,2013,Pesach End,Religious,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_795,59,2013-04-02,11310,Tuesday,4,4,2013,Pesach End,Religious,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_795,25,2013-04-02,11310,Tuesday,4,4,2013,Pesach End,Religious,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_795,32,2013-04-02,11310,Tuesday,4,4,2013,Pesach End,Religious,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_795,21,2013-04-02,11310,Tuesday,4,4,2013,Pesach End,Religious,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_795,39,2013-04-02,11310,Tuesday,4,4,2013,Pesach End,Religious,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_795,0,2013-04-02,11310,Tuesday,4,4,2013,Pesach End,Religious,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_795,22,2013-04-02,11310,Tuesday,4,4,2013,Pesach End,Religious,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_795,41,2013-04-02,11310,Tuesday,4,4,2013,Pesach End,Religious,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_796,0,2013-04-03,11310,Wednesday,5,4,2013,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_796,29,2013-04-03,11310,Wednesday,5,4,2013,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_796,56,2013-04-03,11310,Wednesday,5,4,2013,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_796,46,2013-04-03,11310,Wednesday,5,4,2013,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_796,47,2013-04-03,11310,Wednesday,5,4,2013,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_796,28,2013-04-03,11310,Wednesday,5,4,2013,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_796,39,2013-04-03,11310,Wednesday,5,4,2013,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_796,0,2013-04-03,11310,Wednesday,5,4,2013,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_796,22,2013-04-03,11310,Wednesday,5,4,2013,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_796,48,2013-04-03,11310,Wednesday,5,4,2013,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_797,0,2013-04-04,11310,Thursday,6,4,2013,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_797,16,2013-04-04,11310,Thursday,6,4,2013,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_797,72,2013-04-04,11310,Thursday,6,4,2013,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_797,26,2013-04-04,11310,Thursday,6,4,2013,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_797,20,2013-04-04,11310,Thursday,6,4,2013,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_797,20,2013-04-04,11310,Thursday,6,4,2013,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_797,40,2013-04-04,11310,Thursday,6,4,2013,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_797,0,2013-04-04,11310,Thursday,6,4,2013,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_797,15,2013-04-04,11310,Thursday,6,4,2013,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_797,43,2013-04-04,11310,Thursday,6,4,2013,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_798,0,2013-04-05,11310,Friday,7,4,2013,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_798,14,2013-04-05,11310,Friday,7,4,2013,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_798,118,2013-04-05,11310,Friday,7,4,2013,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_798,6,2013-04-05,11310,Friday,7,4,2013,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_798,40,2013-04-05,11310,Friday,7,4,2013,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_798,13,2013-04-05,11310,Friday,7,4,2013,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_798,43,2013-04-05,11310,Friday,7,4,2013,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_798,0,2013-04-05,11310,Friday,7,4,2013,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_798,13,2013-04-05,11310,Friday,7,4,2013,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_798,30,2013-04-05,11310,Friday,7,4,2013,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_799,0,2013-04-06,11311,Saturday,1,4,2013,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_799,27,2013-04-06,11311,Saturday,1,4,2013,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_799,144,2013-04-06,11311,Saturday,1,4,2013,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_799,36,2013-04-06,11311,Saturday,1,4,2013,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_799,44,2013-04-06,11311,Saturday,1,4,2013,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_799,29,2013-04-06,11311,Saturday,1,4,2013,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_799,59,2013-04-06,11311,Saturday,1,4,2013,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_799,0,2013-04-06,11311,Saturday,1,4,2013,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_799,30,2013-04-06,11311,Saturday,1,4,2013,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_799,45,2013-04-06,11311,Saturday,1,4,2013,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_800,0,2013-04-07,11311,Sunday,2,4,2013,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_800,32,2013-04-07,11311,Sunday,2,4,2013,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_800,136,2013-04-07,11311,Sunday,2,4,2013,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_800,75,2013-04-07,11311,Sunday,2,4,2013,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_800,48,2013-04-07,11311,Sunday,2,4,2013,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_800,23,2013-04-07,11311,Sunday,2,4,2013,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_800,74,2013-04-07,11311,Sunday,2,4,2013,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_800,0,2013-04-07,11311,Sunday,2,4,2013,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_800,40,2013-04-07,11311,Sunday,2,4,2013,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_800,82,2013-04-07,11311,Sunday,2,4,2013,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_801,0,2013-04-08,11311,Monday,3,4,2013,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_801,12,2013-04-08,11311,Monday,3,4,2013,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_801,87,2013-04-08,11311,Monday,3,4,2013,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_801,42,2013-04-08,11311,Monday,3,4,2013,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_801,40,2013-04-08,11311,Monday,3,4,2013,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_801,22,2013-04-08,11311,Monday,3,4,2013,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_801,35,2013-04-08,11311,Monday,3,4,2013,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_801,0,2013-04-08,11311,Monday,3,4,2013,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_801,16,2013-04-08,11311,Monday,3,4,2013,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_801,40,2013-04-08,11311,Monday,3,4,2013,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_802,0,2013-04-09,11311,Tuesday,4,4,2013,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_802,16,2013-04-09,11311,Tuesday,4,4,2013,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_802,88,2013-04-09,11311,Tuesday,4,4,2013,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_802,40,2013-04-09,11311,Tuesday,4,4,2013,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_802,21,2013-04-09,11311,Tuesday,4,4,2013,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_802,13,2013-04-09,11311,Tuesday,4,4,2013,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_802,41,2013-04-09,11311,Tuesday,4,4,2013,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_802,0,2013-04-09,11311,Tuesday,4,4,2013,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_802,13,2013-04-09,11311,Tuesday,4,4,2013,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_802,44,2013-04-09,11311,Tuesday,4,4,2013,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_803,0,2013-04-10,11311,Wednesday,5,4,2013,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_803,16,2013-04-10,11311,Wednesday,5,4,2013,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_803,86,2013-04-10,11311,Wednesday,5,4,2013,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_803,72,2013-04-10,11311,Wednesday,5,4,2013,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_803,30,2013-04-10,11311,Wednesday,5,4,2013,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_803,21,2013-04-10,11311,Wednesday,5,4,2013,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_803,31,2013-04-10,11311,Wednesday,5,4,2013,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_803,0,2013-04-10,11311,Wednesday,5,4,2013,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_803,27,2013-04-10,11311,Wednesday,5,4,2013,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_803,36,2013-04-10,11311,Wednesday,5,4,2013,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_804,0,2013-04-11,11311,Thursday,6,4,2013,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_804,24,2013-04-11,11311,Thursday,6,4,2013,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_804,80,2013-04-11,11311,Thursday,6,4,2013,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_804,56,2013-04-11,11311,Thursday,6,4,2013,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_804,37,2013-04-11,11311,Thursday,6,4,2013,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_804,14,2013-04-11,11311,Thursday,6,4,2013,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_804,40,2013-04-11,11311,Thursday,6,4,2013,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_804,0,2013-04-11,11311,Thursday,6,4,2013,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_804,15,2013-04-11,11311,Thursday,6,4,2013,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_804,37,2013-04-11,11311,Thursday,6,4,2013,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_805,0,2013-04-12,11311,Friday,7,4,2013,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_805,19,2013-04-12,11311,Friday,7,4,2013,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_805,80,2013-04-12,11311,Friday,7,4,2013,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_805,48,2013-04-12,11311,Friday,7,4,2013,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_805,29,2013-04-12,11311,Friday,7,4,2013,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_805,24,2013-04-12,11311,Friday,7,4,2013,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_805,37,2013-04-12,11311,Friday,7,4,2013,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_805,0,2013-04-12,11311,Friday,7,4,2013,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_805,30,2013-04-12,11311,Friday,7,4,2013,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_805,44,2013-04-12,11311,Friday,7,4,2013,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_806,0,2013-04-13,11312,Saturday,1,4,2013,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_806,23,2013-04-13,11312,Saturday,1,4,2013,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_806,134,2013-04-13,11312,Saturday,1,4,2013,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_806,67,2013-04-13,11312,Saturday,1,4,2013,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_806,59,2013-04-13,11312,Saturday,1,4,2013,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_806,24,2013-04-13,11312,Saturday,1,4,2013,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_806,49,2013-04-13,11312,Saturday,1,4,2013,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_806,0,2013-04-13,11312,Saturday,1,4,2013,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_806,37,2013-04-13,11312,Saturday,1,4,2013,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_806,56,2013-04-13,11312,Saturday,1,4,2013,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_807,0,2013-04-14,11312,Sunday,2,4,2013,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_807,29,2013-04-14,11312,Sunday,2,4,2013,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_807,106,2013-04-14,11312,Sunday,2,4,2013,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_807,54,2013-04-14,11312,Sunday,2,4,2013,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_807,31,2013-04-14,11312,Sunday,2,4,2013,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_807,20,2013-04-14,11312,Sunday,2,4,2013,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_807,54,2013-04-14,11312,Sunday,2,4,2013,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_807,0,2013-04-14,11312,Sunday,2,4,2013,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_807,36,2013-04-14,11312,Sunday,2,4,2013,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_807,62,2013-04-14,11312,Sunday,2,4,2013,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_808,0,2013-04-15,11312,Monday,3,4,2013,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_808,21,2013-04-15,11312,Monday,3,4,2013,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_808,78,2013-04-15,11312,Monday,3,4,2013,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_808,41,2013-04-15,11312,Monday,3,4,2013,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_808,25,2013-04-15,11312,Monday,3,4,2013,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_808,11,2013-04-15,11312,Monday,3,4,2013,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_808,25,2013-04-15,11312,Monday,3,4,2013,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_808,0,2013-04-15,11312,Monday,3,4,2013,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_808,17,2013-04-15,11312,Monday,3,4,2013,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_808,32,2013-04-15,11312,Monday,3,4,2013,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_809,0,2013-04-16,11312,Tuesday,4,4,2013,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_809,12,2013-04-16,11312,Tuesday,4,4,2013,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_809,53,2013-04-16,11312,Tuesday,4,4,2013,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_809,44,2013-04-16,11312,Tuesday,4,4,2013,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_809,23,2013-04-16,11312,Tuesday,4,4,2013,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_809,16,2013-04-16,11312,Tuesday,4,4,2013,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_809,33,2013-04-16,11312,Tuesday,4,4,2013,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_809,0,2013-04-16,11312,Tuesday,4,4,2013,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_809,10,2013-04-16,11312,Tuesday,4,4,2013,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_809,49,2013-04-16,11312,Tuesday,4,4,2013,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_810,0,2013-04-17,11312,Wednesday,5,4,2013,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_810,17,2013-04-17,11312,Wednesday,5,4,2013,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_810,48,2013-04-17,11312,Wednesday,5,4,2013,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_810,40,2013-04-17,11312,Wednesday,5,4,2013,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_810,25,2013-04-17,11312,Wednesday,5,4,2013,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_810,16,2013-04-17,11312,Wednesday,5,4,2013,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_810,31,2013-04-17,11312,Wednesday,5,4,2013,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_810,0,2013-04-17,11312,Wednesday,5,4,2013,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_810,11,2013-04-17,11312,Wednesday,5,4,2013,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_810,51,2013-04-17,11312,Wednesday,5,4,2013,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_811,0,2013-04-18,11312,Thursday,6,4,2013,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_811,30,2013-04-18,11312,Thursday,6,4,2013,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_811,47,2013-04-18,11312,Thursday,6,4,2013,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_811,49,2013-04-18,11312,Thursday,6,4,2013,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_811,32,2013-04-18,11312,Thursday,6,4,2013,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_811,14,2013-04-18,11312,Thursday,6,4,2013,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_811,38,2013-04-18,11312,Thursday,6,4,2013,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_811,0,2013-04-18,11312,Thursday,6,4,2013,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_811,15,2013-04-18,11312,Thursday,6,4,2013,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_811,32,2013-04-18,11312,Thursday,6,4,2013,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_812,0,2013-04-19,11312,Friday,7,4,2013,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_812,21,2013-04-19,11312,Friday,7,4,2013,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_812,75,2013-04-19,11312,Friday,7,4,2013,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_812,67,2013-04-19,11312,Friday,7,4,2013,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_812,46,2013-04-19,11312,Friday,7,4,2013,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_812,9,2013-04-19,11312,Friday,7,4,2013,,,0
