date,cat_id,sales,snap_CA
2012-06-11,FOODS,3200,0
2012-06-11,HOBBIES,470,0
2012-06-11,HOUSEHOLD,640,0
2012-06-12,FOODS,2907,0
2012-06-12,HOBBIES,340,0
2012-06-12,HOUSEHOLD,598,0
2012-06-13,FOODS,2772,0
2012-06-13,HOBBIES,444,0
2012-06-13,HOUSEHOLD,518,0
2012-06-14,FOODS,2806,0
2012-06-14,HOBBIES,349,0
2012-06-14,HOUSEHOLD,683,0
2012-06-15,FOODS,3485,0
2012-06-15,HOBBIES,379,0
2012-06-15,HOUSEHOLD,819,0
2012-06-16,FOODS,4185,0
2012-06-16,HOBBIES,574,0
2012-06-16,HOUSEHOLD,828,0
2012-06-17,FOODS,3518,0
2012-06-17,HOBBIES,361,0
2012-06-17,HOUSEHOLD,739,0
2012-06-18,FOODS,2719,0
2012-06-18,HOBBIES,383,0
2012-06-18,HOUSEHOLD,638,0
2012-06-19,FOODS,2610,0
2012-06-19,HOBBIES,265,0
2012-06-19,HOUSEHOLD,611,0
2012-06-20,FOODS,2439,0
2012-06-20,HOBBIES,365,0
2012-06-20,HOUSEHOLD,623,0
2012-06-21,FOODS,2498,0
2012-06-21,HOBBIES,473,0
2012-06-21,HOUSEHOLD,609,0
2012-06-22,FOODS,3494,0
2012-06-22,HOBBIES,591,0
2012-06-22,HOUSEHOLD,675,0
2012-06-23,FOODS,3436,0
2012-06-23,HOBBIES,560,0
2012-06-23,HOUSEHOLD,895,0
2012-06-24,FOODS,3962,0
2012-06-24,HOBBIES,379,0
2012-06-24,HOUSEHOLD,885,0
2012-06-25,FOODS,2670,0
2012-06-25,HOBBIES,332,0
2012-06-25,HOUSEHOLD,652,0
2012-06-26,FOODS,2311,0
2012-06-26,HOBBIES,307,0
2012-06-26,HOUSEHOLD,563,0
2012-06-27,FOODS,2195,0
2012-06-27,HOBBIES,416,0
2012-06-27,HOUSEHOLD,642,0
2012-06-28,FOODS,2660,0
2012-06-28,HOBBIES,359,0
2012-06-28,HOUSEHOLD,536,0
2012-06-29,FOODS,3090,0
2012-06-29,HOBBIES,446,0
2012-06-29,HOUSEHOLD,744,0
2012-06-30,FOODS,3783,0
2012-06-30,HOBBIES,628,0
2012-06-30,HOUSEHOLD,945,0
2012-07-01,FOODS,4125,1
2012-07-01,HOBBIES,402,1
2012-07-01,HOUSEHOLD,1021,1
2012-07-02,FOODS,3093,1
2012-07-02,HOBBIES,353,1
2012-07-02,HOUSEHOLD,709,1
2012-07-03,FOODS,3401,1
2012-07-03,HOBBIES,428,1
2012-07-03,HOUSEHOLD,780,1
2012-07-04,FOODS,2744,1
2012-07-04,HOBBIES,199,1
2012-07-04,HOUSEHOLD,554,1
2012-07-05,FOODS,2539,1
2012-07-05,HOBBIES,246,1
2012-07-05,HOUSEHOLD,670,1
2012-07-06,FOODS,3280,1
2012-07-06,HOBBIES,363,1
2012-07-06,HOUSEHOLD,783,1
2012-07-07,FOODS,3604,1
2012-07-07,HOBBIES,376,1
2012-07-07,HOUSEHOLD,804,1
2012-07-08,FOODS,4070,1
2012-07-08,HOBBIES,463,1
2012-07-08,HOUSEHOLD,948,1
2012-07-09,FOODS,3311,1
2012-07-09,HOBBIES,280,1
2012-07-09,HOUSEHOLD,689,1
2012-07-10,FOODS,2902,1
2012-07-10,HOBBIES,452,1
2012-07-10,HOUSEHOLD,593,1
2012-07-11,FOODS,2599,0
2012-07-11,HOBBIES,456,0
2012-07-11,HOUSEHOLD,623,0
2012-07-12,FOODS,2710,0
2012-07-12,HOBBIES,469,0
2012-07-12,HOUSEHOLD,599,0
2012-07-13,FOODS,3133,0
2012-07-13,HOBBIES,418,0
2012-07-13,HOUSEHOLD,771,0
2012-07-14,FOODS,3543,0
2012-07-14,HOBBIES,473,0
2012-07-14,HOUSEHOLD,896,0
2012-07-15,FOODS,3651,0
2012-07-15,HOBBIES,407,0
2012-07-15,HOUSEHOLD,896,0
2012-07-16,FOODS,2539,0
2012-07-16,HOBBIES,365,0
2012-07-16,HOUSEHOLD,679,0
2012-07-17,FOODS,2499,0
2012-07-17,HOBBIES,433,0
2012-07-17,HOUSEHOLD,561,0
2012-07-18,FOODS,2468,0
2012-07-18,HOBBIES,292,0
2012-07-18,HOUSEHOLD,525,0
2012-07-19,FOODS,2511,0
2012-07-19,HOBBIES,420,0
2012-07-19,HOUSEHOLD,560,0
2012-07-20,FOODS,3337,0
2012-07-20,HOBBIES,493,0
2012-07-20,HOUSEHOLD,658,0
2012-07-21,FOODS,3713,0
2012-07-21,HOBBIES,472,0
2012-07-21,HOUSEHOLD,826,0
2012-07-22,FOODS,3753,0
2012-07-22,HOBBIES,569,0
2012-07-22,HOUSEHOLD,979,0
2012-07-23,FOODS,2522,0
2012-07-23,HOBBIES,393,0
2012-07-23,HOUSEHOLD,645,0
2012-07-24,FOODS,2411,0
2012-07-24,HOBBIES,239,0
2012-07-24,HOUSEHOLD,605,0
2012-07-25,FOODS,2329,0
2012-07-25,HOBBIES,243,0
2012-07-25,HOUSEHOLD,610,0
2012-07-26,FOODS,2680,0
2012-07-26,HOBBIES,306,0
2012-07-26,HOUSEHOLD,589,0
2012-07-27,FOODS,2823,0
2012-07-27,HOBBIES,291,0
2012-07-27,HOUSEHOLD,636,0
2012-07-28,FOODS,2849,0
2012-07-28,HOBBIES,401,0
2012-07-28,HOUSEHOLD,721,0
2012-07-29,FOODS,3148,0
2012-07-29,HOBBIES,249,0
2012-07-29,HOUSEHOLD,764,0
2012-07-30,FOODS,2450,0
2012-07-30,HOBBIES,405,0
2012-07-30,HOUSEHOLD,551,0
2012-07-31,FOODS,2452,0
2012-07-31,HOBBIES,323,0
2012-07-31,HOUSEHOLD,626,0
2012-08-01,FOODS,2762,1
2012-08-01,HOBBIES,397,1
2012-08-01,HOUSEHOLD,660,1
2012-08-02,FOODS,3156,1
2012-08-02,HOBBIES,450,1
2012-08-02,HOUSEHOLD,701,1
2012-08-03,FOODS,3327,1
2012-08-03,HOBBIES,392,1
2012-08-03,HOUSEHOLD,751,1
2012-08-04,FOODS,3870,1
2012-08-04,HOBBIES,421,1
2012-08-04,HOUSEHOLD,852,1
2012-08-05,FOODS,4253,1
2012-08-05,HOBBIES,288,1
2012-08-05,HOUSEHOLD,997,1
2012-08-06,FOODS,3440,1
2012-08-06,HOBBIES,234,1
2012-08-06,HOUSEHOLD,704,1
2012-08-07,FOODS,2904,1
2012-08-07,HOBBIES,336,1
2012-08-07,HOUSEHOLD,615,1
2012-08-08,FOODS,3037,1
2012-08-08,HOBBIES,271,1
2012-08-08,HOUSEHOLD,616,1
2012-08-09,FOODS,2986,1
2012-08-09,HOBBIES,259,1
2012-08-09,HOUSEHOLD,565,1
2012-08-10,FOODS,3596,1
2012-08-10,HOBBIES,261,1
2012-08-10,HOUSEHOLD,704,1
2012-08-11,FOODS,4265,0
2012-08-11,HOBBIES,432,0
2012-08-11,HOUSEHOLD,832,0
2012-08-12,FOODS,3958,0
2012-08-12,HOBBIES,429,0
2012-08-12,HOUSEHOLD,897,0
2012-08-13,FOODS,3005,0
2012-08-13,HOBBIES,263,0
2012-08-13,HOUSEHOLD,596,0
2012-08-14,FOODS,2865,0
2012-08-14,HOBBIES,256,0
2012-08-14,HOUSEHOLD,641,0
2012-08-15,FOODS,2624,0
2012-08-15,HOBBIES,281,0
2012-08-15,HOUSEHOLD,566,0
2012-08-16,FOODS,2968,0
2012-08-16,HOBBIES,324,0
2012-08-16,HOUSEHOLD,610,0
2012-08-17,FOODS,3352,0
2012-08-17,HOBBIES,343,0
2012-08-17,HOUSEHOLD,671,0
2012-08-18,FOODS,4507,0
2012-08-18,HOBBIES,473,0
2012-08-18,HOUSEHOLD,918,0
2012-08-19,FOODS,4470,0
2012-08-19,HOBBIES,404,0
2012-08-19,HOUSEHOLD,1060,0
2012-08-20,FOODS,2853,0
2012-08-20,HOBBIES,316,0
2012-08-20,HOUSEHOLD,727,0
2012-08-21,FOODS,2663,0
2012-08-21,HOBBIES,239,0
2012-08-21,HOUSEHOLD,662,0
2012-08-22,FOODS,2403,0
2012-08-22,HOBBIES,274,0
2012-08-22,HOUSEHOLD,578,0
2012-08-23,FOODS,2357,0
2012-08-23,HOBBIES,284,0
2012-08-23,HOUSEHOLD,567,0
2012-08-24,FOODS,2710,0
2012-08-24,HOBBIES,321,0
2012-08-24,HOUSEHOLD,655,0
2012-08-25,FOODS,3790,0
2012-08-25,HOBBIES,407,0
2012-08-25,HOUSEHOLD,885,0
2012-08-26,FOODS,3823,0
2012-08-26,HOBBIES,425,0
2012-08-26,HOUSEHOLD,1035,0
2012-08-27,FOODS,2503,0
2012-08-27,HOBBIES,327,0
2012-08-27,HOUSEHOLD,593,0
2012-08-28,FOODS,2351,0
2012-08-28,HOBBIES,271,0
2012-08-28,HOUSEHOLD,522,0
2012-08-29,FOODS,2155,0
2012-08-29,HOBBIES,206,0
2012-08-29,HOUSEHOLD,518,0
2012-08-30,FOODS,2403,0
2012-08-30,HOBBIES,314,0
2012-08-30,HOUSEHOLD,525,0
2012-08-31,FOODS,3007,0
2012-08-31,HOBBIES,409,0
2012-08-31,HOUSEHOLD,679,0
2012-09-01,FOODS,4527,1
2012-09-01,HOBBIES,440,1
2012-09-01,HOUSEHOLD,927,1
2012-09-02,FOODS,4128,1
2012-09-02,HOBBIES,367,1
2012-09-02,HOUSEHOLD,908,1
2012-09-03,FOODS,3933,1
2012-09-03,HOBBIES,377,1
2012-09-03,HOUSEHOLD,847,1
2012-09-04,FOODS,2900,1
2012-09-04,HOBBIES,319,1
2012-09-04,HOUSEHOLD,702,1
2012-09-05,FOODS,2602,1
2012-09-05,HOBBIES,210,1
2012-09-05,HOUSEHOLD,557,1
2012-09-06,FOODS,2423,1
2012-09-06,HOBBIES,195,1
2012-09-06,HOUSEHOLD,624,1
2012-09-07,FOODS,3143,1
2012-09-07,HOBBIES,316,1
2012-09-07,HOUSEHOLD,615,1
2012-09-08,FOODS,3693,1
2012-09-08,HOBBIES,346,1
2012-09-08,HOUSEHOLD,805,1
2012-09-09,FOODS,4247,1
2012-09-09,HOBBIES,434,1
2012-09-09,HOUSEHOLD,1023,1
2012-09-10,FOODS,2803,1
2012-09-10,HOBBIES,264,1
2012-09-10,HOUSEHOLD,647,1
2012-09-11,FOODS,2461,0
2012-09-11,HOBBIES,255,0
2012-09-11,HOUSEHOLD,548,0
2012-09-12,FOODS,2271,0
2012-09-12,HOBBIES,228,0
2012-09-12,HOUSEHOLD,545,0
2012-09-13,FOODS,2447,0
2012-09-13,HOBBIES,326,0
2012-09-13,HOUSEHOLD,575,0
2012-09-14,FOODS,3049,0
2012-09-14,HOBBIES,336,0
2012-09-14,HOUSEHOLD,712,0
2012-09-15,FOODS,3689,0
2012-09-15,HOBBIES,428,0
2012-09-15,HOUSEHOLD,894,0
2012-09-16,FOODS,3951,0
2012-09-16,HOBBIES,366,0
2012-09-16,HOUSEHOLD,907,0
2012-09-17,FOODS,2487,0
2012-09-17,HOBBIES,251,0
2012-09-17,HOUSEHOLD,626,0
2012-09-18,FOODS,2358,0
2012-09-18,HOBBIES,268,0
2012-09-18,HOUSEHOLD,664,0
2012-09-19,FOODS,2089,0
2012-09-19,HOBBIES,320,0
2012-09-19,HOUSEHOLD,571,0
2012-09-20,FOODS,2321,0
2012-09-20,HOBBIES,265,0
2012-09-20,HOUSEHOLD,516,0
2012-09-21,FOODS,2847,0
2012-09-21,HOBBIES,333,0
2012-09-21,HOUSEHOLD,738,0
2012-09-22,FOODS,3646,0
2012-09-22,HOBBIES,538,0
2012-09-22,HOUSEHOLD,937,0
2012-09-23,FOODS,3914,0
2012-09-23,HOBBIES,403,0
2012-09-23,HOUSEHOLD,1032,0
2012-09-24,FOODS,2230,0
2012-09-24,HOBBIES,280,0
2012-09-24,HOUSEHOLD,596,0
2012-09-25,FOODS,2167,0
2012-09-25,HOBBIES,265,0
2012-09-25,HOUSEHOLD,507,0
2012-09-26,FOODS,2099,0
2012-09-26,HOBBIES,263,0
2012-09-26,HOUSEHOLD,476,0
2012-09-27,FOODS,1989,0
2012-09-27,HOBBIES,215,0
2012-09-27,HOUSEHOLD,472,0
2012-09-28,FOODS,2749,0
2012-09-28,HOBBIES,421,0
2012-09-28,HOUSEHOLD,667,0
2012-09-29,FOODS,3543,0
2012-09-29,HOBBIES,336,0
2012-09-29,HOUSEHOLD,843,0
2012-09-30,FOODS,3819,0
2012-09-30,HOBBIES,362,0
2012-09-30,HOUSEHOLD,910,0
2012-10-01,FOODS,2884,1
2012-10-01,HOBBIES,410,1
2012-10-01,HOUSEHOLD,663,1
2012-10-02,FOODS,2951,1
2012-10-02,HOBBIES,293,1
2012-10-02,HOUSEHOLD,578,1
2012-10-03,FOODS,2751,1
2012-10-03,HOBBIES,279,1
2012-10-03,HOUSEHOLD,616,1
2012-10-04,FOODS,2513,1
2012-10-04,HOBBIES,296,1
2012-10-04,HOUSEHOLD,486,1
2012-10-05,FOODS,2654,1
2012-10-05,HOBBIES,337,1
2012-10-05,HOUSEHOLD,662,1
2012-10-06,FOODS,3817,1
2012-10-06,HOBBIES,365,1
2012-10-06,HOUSEHOLD,856,1
2012-10-07,FOODS,4251,1
2012-10-07,HOBBIES,403,1
2012-10-07,HOUSEHOLD,929,1
2012-10-08,FOODS,3046,1
2012-10-08,HOBBIES,302,1
2012-10-08,HOUSEHOLD,721,1
2012-10-09,FOODS,2643,1
2012-10-09,HOBBIES,259,1
2012-10-09,HOUSEHOLD,529,1
2012-10-10,FOODS,2349,1
2012-10-10,HOBBIES,268,1
2012-10-10,HOUSEHOLD,489,1
2012-10-11,FOODS,2205,0
2012-10-11,HOBBIES,325,0
2012-10-11,HOUSEHOLD,499,0
2012-10-12,FOODS,2743,0
2012-10-12,HOBBIES,374,0
2012-10-12,HOUSEHOLD,613,0
2012-10-13,FOODS,3063,0
2012-10-13,HOBBIES,366,0
2012-10-13,HOUSEHOLD,797,0
2012-10-14,FOODS,3344,0
2012-10-14,HOBBIES,470,0
2012-10-14,HOUSEHOLD,959,0
2012-10-15,FOODS,2392,0
2012-10-15,HOBBIES,333,0
2012-10-15,HOUSEHOLD,623,0
2012-10-16,FOODS,2043,0
2012-10-16,HOBBIES,276,0
2012-10-16,HOUSEHOLD,551,0
2012-10-17,FOODS,2105,0
2012-10-17,HOBBIES,291,0
2012-10-17,HOUSEHOLD,542,0
2012-10-18,FOODS,1939,0
2012-10-18,HOBBIES,337,0
2012-10-18,HOUSEHOLD,508,0
2012-10-19,FOODS,2419,0
2012-10-19,HOBBIES,275,0
2012-10-19,HOUSEHOLD,632,0
2012-10-20,FOODS,2946,0
2012-10-20,HOBBIES,405,0
2012-10-20,HOUSEHOLD,875,0
2012-10-21,FOODS,3216,0
2012-10-21,HOBBIES,404,0
2012-10-21,HOUSEHOLD,934,0
2012-10-22,FOODS,2182,0
2012-10-22,HOBBIES,291,0
2012-10-22,HOUSEHOLD,562,0
2012-10-23,FOODS,1965,0
2012-10-23,HOBBIES,364,0
2012-10-23,HOUSEHOLD,516,0
2012-10-24,FOODS,1823,0
2012-10-24,HOBBIES,350,0
2012-10-24,HOUSEHOLD,393,0
2012-10-25,FOODS,1988,0
2012-10-25,HOBBIES,235,0
2012-10-25,HOUSEHOLD,541,0
2012-10-26,FOODS,2521,0
2012-10-26,HOBBIES,269,0
2012-10-26,HOUSEHOLD,571,0
2012-10-27,FOODS,3195,0
2012-10-27,HOBBIES,338,0
2012-10-27,HOUSEHOLD,764,0
2012-10-28,FOODS,3284,0
2012-10-28,HOBBIES,547,0
2012-10-28,HOUSEHOLD,796,0
2012-10-29,FOODS,2391,0
2012-10-29,HOBBIES,265,0
2012-10-29,HOUSEHOLD,556,0
2012-10-30,FOODS,2201,0
2012-10-30,HOBBIES,243,0
2012-10-30,HOUSEHOLD,482,0
2012-10-31,FOODS,1682,0
2012-10-31,HOBBIES,213,0
2012-10-31,HOUSEHOLD,424,0
2012-11-01,FOODS,2275,1
2012-11-01,HOBBIES,310,1
2012-11-01,HOUSEHOLD,591,1
2012-11-02,FOODS,2734,1
2012-11-02,HOBBIES,434,1
2012-11-02,HOUSEHOLD,746,1
2012-11-03,FOODS,3488,1
2012-11-03,HOBBIES,381,1
2012-11-03,HOUSEHOLD,970,1
2012-11-04,FOODS,3679,1
2012-11-04,HOBBIES,413,1
2012-11-04,HOUSEHOLD,1004,1
2012-11-05,FOODS,2807,1
2012-11-05,HOBBIES,218,1
2012-11-05,HOUSEHOLD,613,1
2012-11-06,FOODS,2227,1
2012-11-06,HOBBIES,292,1
2012-11-06,HOUSEHOLD,484,1
2012-11-07,FOODS,2485,1
2012-11-07,HOBBIES,248,1
2012-11-07,HOUSEHOLD,493,1
2012-11-08,FOODS,2396,1
2012-11-08,HOBBIES,279,1
2012-11-08,HOUSEHOLD,481,1
2012-11-09,FOODS,3011,1
2012-11-09,HOBBIES,317,1
2012-11-09,HOUSEHOLD,566,1
2012-11-10,FOODS,3722,1
2012-11-10,HOBBIES,464,1
2012-11-10,HOUSEHOLD,889,1
2012-11-11,FOODS,3549,0
2012-11-11,HOBBIES,355,0
2012-11-11,HOUSEHOLD,877,0
2012-11-12,FOODS,2646,0
2012-11-12,HOBBIES,249,0
2012-11-12,HOUSEHOLD,610,0
2012-11-13,FOODS,2167,0
2012-11-13,HOBBIES,239,0
2012-11-13,HOUSEHOLD,480,0
2012-11-14,FOODS,1870,0
2012-11-14,HOBBIES,176,0
2012-11-14,HOUSEHOLD,449,0
2012-11-15,FOODS,2032,0
2012-11-15,HOBBIES,201,0
2012-11-15,HOUSEHOLD,545,0
2012-11-16,FOODS,2662,0
2012-11-16,HOBBIES,310,0
2012-11-16,HOUSEHOLD,594,0
2012-11-17,FOODS,3476,0
2012-11-17,HOBBIES,498,0
2012-11-17,HOUSEHOLD,843,0
2012-11-18,FOODS,3228,0
2012-11-18,HOBBIES,376,0
2012-11-18,HOUSEHOLD,837,0
2012-11-19,FOODS,2523,0
2012-11-19,HOBBIES,316,0
2012-11-19,HOUSEHOLD,546,0
2012-11-20,FOODS,2720,0
2012-11-20,HOBBIES,295,0
2012-11-20,HOUSEHOLD,570,0
2012-11-21,FOODS,3057,0
2012-11-21,HOBBIES,243,0
2012-11-21,HOUSEHOLD,543,0
2012-11-22,FOODS,1673,0
2012-11-22,HOBBIES,97,0
2012-11-22,HOUSEHOLD,284,0
2012-11-23,FOODS,1725,0
2012-11-23,HOBBIES,204,0
2012-11-23,HOUSEHOLD,440,0
2012-11-24,FOODS,2171,0
2012-11-24,HOBBIES,259,0
2012-11-24,HOUSEHOLD,534,0
2012-11-25,FOODS,2579,0
2012-11-25,HOBBIES,317,0
2012-11-25,HOUSEHOLD,743,0
2012-11-26,FOODS,2136,0
2012-11-26,HOBBIES,315,0
2012-11-26,HOUSEHOLD,480,0
2012-11-27,FOODS,1938,0
2012-11-27,HOBBIES,232,0
2012-11-27,HOUSEHOLD,487,0
2012-11-28,FOODS,1815,0
2012-11-28,HOBBIES,248,0
2012-11-28,HOUSEHOLD,393,0
2012-11-29,FOODS,1658,0
2012-11-29,HOBBIES,181,0
2012-11-29,HOUSEHOLD,438,0
2012-11-30,FOODS,2242,0
2012-11-30,HOBBIES,228,0
2012-11-30,HOUSEHOLD,609,0
2012-12-01,FOODS,3720,1
2012-12-01,HOBBIES,433,1
2012-12-01,HOUSEHOLD,932,1
2012-12-02,FOODS,3097,1
2012-12-02,HOBBIES,308,1
2012-12-02,HOUSEHOLD,692,1
2012-12-03,FOODS,2847,1
2012-12-03,HOBBIES,333,1
2012-12-03,HOUSEHOLD,624,1
2012-12-04,FOODS,2189,1
2012-12-04,HOBBIES,282,1
2012-12-04,HOUSEHOLD,512,1
2012-12-05,FOODS,2188,1
2012-12-05,HOBBIES,204,1
2012-12-05,HOUSEHOLD,442,1
2012-12-06,FOODS,2372,1
2012-12-06,HOBBIES,281,1
2012-12-06,HOUSEHOLD,488,1
2012-12-07,FOODS,2879,1
2012-12-07,HOBBIES,281,1
2012-12-07,HOUSEHOLD,602,1
2012-12-08,FOODS,3678,1
2012-12-08,HOBBIES,412,1
2012-12-08,HOUSEHOLD,759,1
2012-12-09,FOODS,3622,1
2012-12-09,HOBBIES,303,1
2012-12-09,HOUSEHOLD,777,1
2012-12-10,FOODS,2869,1
2012-12-10,HOBBIES,277,1
2012-12-10,HOUSEHOLD,536,1
2012-12-11,FOODS,2275,0
2012-12-11,HOBBIES,237,0
2012-12-11,HOUSEHOLD,492,0
2012-12-12,FOODS,2169,0
2012-12-12,HOBBIES,282,0
2012-12-12,HOUSEHOLD,405,0
2012-12-13,FOODS,2100,0
2012-12-13,HOBBIES,252,0
2012-12-13,HOUSEHOLD,504,0
2012-12-14,FOODS,2614,0
2012-12-14,HOBBIES,262,0
2012-12-14,HOUSEHOLD,591,0
2012-12-15,FOODS,3305,0
2012-12-15,HOBBIES,408,0
2012-12-15,HOUSEHOLD,762,0
2012-12-16,FOODS,3269,0
2012-12-16,HOBBIES,379,0
2012-12-16,HOUSEHOLD,894,0
2012-12-17,FOODS,2378,0
2012-12-17,HOBBIES,260,0
2012-12-17,HOUSEHOLD,550,0
2012-12-18,FOODS,2397,0
2012-12-18,HOBBIES,332,0
2012-12-18,HOUSEHOLD,548,0
2012-12-19,FOODS,2212,0
2012-12-19,HOBBIES,255,0
2012-12-19,HOUSEHOLD,501,0
2012-12-20,FOODS,2529,0
2012-12-20,HOBBIES,243,0
2012-12-20,HOUSEHOLD,494,0
2012-12-21,FOODS,2824,0
2012-12-21,HOBBIES,376,0
2012-12-21,HOUSEHOLD,548,0
2012-12-22,FOODS,3524,0
2012-12-22,HOBBIES,382,0
2012-12-22,HOUSEHOLD,622,0
2012-12-23,FOODS,3309,0
2012-12-23,HOBBIES,271,0
2012-12-23,HOUSEHOLD,591,0
2012-12-24,FOODS,2731,0
2012-12-24,HOBBIES,198,0
2012-12-24,HOUSEHOLD,441,0
2012-12-25,FOODS,0,0
2012-12-25,HOBBIES,0,0
2012-12-25,HOUSEHOLD,0,0
2012-12-26,FOODS,2045,0
2012-12-26,HOBBIES,247,0
2012-12-26,HOUSEHOLD,570,0
2012-12-27,FOODS,2079,0
2012-12-27,HOBBIES,232,0
2012-12-27,HOUSEHOLD,662,0
2012-12-28,FOODS,2415,0
2012-12-28,HOBBIES,283,0
2012-12-28,HOUSEHOLD,680,0
2012-12-29,FOODS,2781,0
2012-12-29,HOBBIES,329,0
2012-12-29,HOUSEHOLD,868,0
2012-12-30,FOODS,3111,0
2012-12-30,HOBBIES,358,0
2012-12-30,HOUSEHOLD,895,0
2012-12-31,FOODS,2974,0
2012-12-31,HOBBIES,266,0
2012-12-31,HOUSEHOLD,549,0
2013-01-01,FOODS,1888,1
2013-01-01,HOBBIES,146,1
2013-01-01,HOUSEHOLD,518,1
2013-01-02,FOODS,2508,1
2013-01-02,HOBBIES,272,1
2013-01-02,HOUSEHOLD,752,1
2013-01-03,FOODS,2813,1
2013-01-03,HOBBIES,288,1
2013-01-03,HOUSEHOLD,856,1
2013-01-04,FOODS,2962,1
2013-01-04,HOBBIES,319,1
2013-01-04,HOUSEHOLD,853,1
2013-01-05,FOODS,3320,1
2013-01-05,HOBBIES,364,1
2013-01-05,HOUSEHOLD,989,1
2013-01-06,FOODS,3557,1
2013-01-06,HOBBIES,315,1
2013-01-06,HOUSEHOLD,983,1
2013-01-07,FOODS,2847,1
2013-01-07,HOBBIES,197,1
2013-01-07,HOUSEHOLD,694,1
2013-01-08,FOODS,2449,1
2013-01-08,HOBBIES,240,1
2013-01-08,HOUSEHOLD,590,1
2013-01-09,FOODS,2118,1
2013-01-09,HOBBIES,251,1
2013-01-09,HOUSEHOLD,411,1
2013-01-10,FOODS,2543,1
2013-01-10,HOBBIES,318,1
2013-01-10,HOUSEHOLD,447,1
2013-01-11,FOODS,2837,0
2013-01-11,HOBBIES,373,0
2013-01-11,HOUSEHOLD,597,0
2013-01-12,FOODS,3694,0
2013-01-12,HOBBIES,349,0
2013-01-12,HOUSEHOLD,738,0
2013-01-13,FOODS,3351,0
2013-01-13,HOBBIES,329,0
2013-01-13,HOUSEHOLD,785,0
2013-01-14,FOODS,2295,0
2013-01-14,HOBBIES,228,0
2013-01-14,HOUSEHOLD,525,0
2013-01-15,FOODS,2194,0
2013-01-15,HOBBIES,249,0
2013-01-15,HOUSEHOLD,448,0
2013-01-16,FOODS,1992,0
2013-01-16,HOBBIES,260,0
2013-01-16,HOUSEHOLD,479,0
2013-01-17,FOODS,2150,0
2013-01-17,HOBBIES,242,0
2013-01-17,HOUSEHOLD,499,0
2013-01-18,FOODS,2619,0
2013-01-18,HOBBIES,314,0
2013-01-18,HOUSEHOLD,765,0
2013-01-19,FOODS,3533,0
2013-01-19,HOBBIES,330,0
2013-01-19,HOUSEHOLD,938,0
2013-01-20,FOODS,2966,0
2013-01-20,HOBBIES,357,0
2013-01-20,HOUSEHOLD,761,0
2013-01-21,FOODS,2537,0
2013-01-21,HOBBIES,347,0
2013-01-21,HOUSEHOLD,682,0
2013-01-22,FOODS,1922,0
2013-01-22,HOBBIES,320,0
2013-01-22,HOUSEHOLD,522,0
2013-01-23,FOODS,1807,0
2013-01-23,HOBBIES,340,0
2013-01-23,HOUSEHOLD,505,0
2013-01-24,FOODS,1857,0
2013-01-24,HOBBIES,450,0
2013-01-24,HOUSEHOLD,471,0
2013-01-25,FOODS,2264,0
2013-01-25,HOBBIES,379,0
2013-01-25,HOUSEHOLD,635,0
2013-01-26,FOODS,3307,0
2013-01-26,HOBBIES,576,0
2013-01-26,HOUSEHOLD,859,0
2013-01-27,FOODS,3102,0
2013-01-27,HOBBIES,457,0
2013-01-27,HOUSEHOLD,885,0
2013-01-28,FOODS,2088,0
2013-01-28,HOBBIES,445,0
2013-01-28,HOUSEHOLD,521,0
2013-01-29,FOODS,2012,0
2013-01-29,HOBBIES,418,0
2013-01-29,HOUSEHOLD,439,0
2013-01-30,FOODS,1717,0
2013-01-30,HOBBIES,282,0
2013-01-30,HOUSEHOLD,390,0
2013-01-31,FOODS,2116,0
2013-01-31,HOBBIES,370,0
2013-01-31,HOUSEHOLD,498,0
2013-02-01,FOODS,3039,1
2013-02-01,HOBBIES,815,1
2013-02-01,HOUSEHOLD,672,1
2013-02-02,FOODS,4472,1
2013-02-02,HOBBIES,823,1
2013-02-02,HOUSEHOLD,937,1
2013-02-03,FOODS,3046,1
2013-02-03,HOBBIES,288,1
2013-02-03,HOUSEHOLD,684,1
2013-02-04,FOODS,2214,1
2013-02-04,HOBBIES,297,1
2013-02-04,HOUSEHOLD,581,1
2013-02-05,FOODS,2252,1
2013-02-05,HOBBIES,227,1
2013-02-05,HOUSEHOLD,487,1
2013-02-06,FOODS,2283,1
2013-02-06,HOBBIES,339,1
2013-02-06,HOUSEHOLD,475,1
2013-02-07,FOODS,2442,1
2013-02-07,HOBBIES,281,1
2013-02-07,HOUSEHOLD,571,1
2013-02-08,FOODS,2849,1
2013-02-08,HOBBIES,307,1
2013-02-08,HOUSEHOLD,723,1
2013-02-09,FOODS,3843,1
2013-02-09,HOBBIES,456,1
2013-02-09,HOUSEHOLD,1047,1
2013-02-10,FOODS,3969,1
2013-02-10,HOBBIES,523,1
2013-02-10,HOUSEHOLD,1007,1
2013-02-11,FOODS,2885,0
2013-02-11,HOBBIES,485,0
2013-02-11,HOUSEHOLD,684,0
2013-02-12,FOODS,2165,0
2013-02-12,HOBBIES,484,0
2013-02-12,HOUSEHOLD,593,0
2013-02-13,FOODS,2541,0
2013-02-13,HOBBIES,448,0
2013-02-13,HOUSEHOLD,525,0
2013-02-14,FOODS,2045,0
2013-02-14,HOBBIES,336,0
2013-02-14,HOUSEHOLD,439,0
2013-02-15,FOODS,2765,0
