date,dept_id,cat_id,sales,snap_CA
2013-04-15,FOODS_2,FOODS,442,0
2013-04-15,FOODS_3,FOODS,1663,0
2013-04-15,HOBBIES_1,HOBBIES,340,0
2013-04-15,HOBBIES_2,HOBBIES,6,0
2013-04-15,HOUSEHOLD_1,HOUSEHOLD,625,0
2013-04-15,HOUSEHOLD_2,HOUSEHOLD,147,0
2013-04-16,FOODS_1,FOODS,208,0
2013-04-16,FOODS_2,FOODS,281,0
2013-04-16,FOODS_3,FOODS,1457,0
2013-04-16,HOBBIES_1,HOBBIES,452,0
2013-04-16,HOBBIES_2,HOBBIES,22,0
2013-04-16,HOUSEHOLD_1,HOUSEHOLD,466,0
2013-04-16,HOUSEHOLD_2,HOUSEHOLD,130,0
2013-04-17,FOODS_1,FOODS,216,0
2013-04-17,FOODS_2,FOODS,343,0
2013-04-17,FOODS_3,FOODS,1569,0
2013-04-17,HOBBIES_1,HOBBIES,341,0
2013-04-17,HOBBIES_2,HOBBIES,30,0
2013-04-17,HOUSEHOLD_1,HOUSEHOLD,434,0
2013-04-17,HOUSEHOLD_2,HOUSEHOLD,146,0
2013-04-18,FOODS_1,FOODS,205,0
2013-04-18,FOODS_2,FOODS,279,0
2013-04-18,FOODS_3,FOODS,1529,0
2013-04-18,HOBBIES_1,HOBBIES,427,0
2013-04-18,HOBBIES_2,HOBBIES,11,0
2013-04-18,HOUSEHOLD_1,HOUSEHOLD,413,0
2013-04-18,HOUSEHOLD_2,HOUSEHOLD,187,0
2013-04-19,FOODS_1,FOODS,279,0
2013-04-19,FOODS_2,FOODS,327,0
2013-04-19,FOODS_3,FOODS,2074,0
2013-04-19,HOBBIES_1,HOBBIES,424,0
2013-04-19,HOBBIES_2,HOBBIES,36,0
2013-04-19,HOUSEHOLD_1,HOUSEHOLD,527,0
2013-04-19,HOUSEHOLD_2,HOUSEHOLD,220,0
2013-04-20,FOODS_1,FOODS,332,0
2013-04-20,FOODS_2,FOODS,439,0
2013-04-20,FOODS_3,FOODS,2562,0
2013-04-20,HOBBIES_1,HOBBIES,591,0
2013-04-20,HOBBIES_2,HOBBIES,17,0
2013-04-20,HOUSEHOLD_1,HOUSEHOLD,727,0
2013-04-20,HOUSEHOLD_2,HOUSEHOLD,255,0
2013-04-21,FOODS_1,FOODS,271,0
2013-04-21,FOODS_2,FOODS,439,0
2013-04-21,FOODS_3,FOODS,2696,0
2013-04-21,HOBBIES_1,HOBBIES,531,0
2013-04-21,HOBBIES_2,HOBBIES,21,0
2013-04-21,HOUSEHOLD_1,HOUSEHOLD,786,0
2013-04-21,HOUSEHOLD_2,HOUSEHOLD,287,0
2013-04-22,FOODS_1,FOODS,199,0
2013-04-22,FOODS_2,FOODS,402,0
2013-04-22,FOODS_3,FOODS,1816,0
2013-04-22,HOBBIES_1,HOBBIES,466,0
2013-04-22,HOBBIES_2,HOBBIES,22,0
2013-04-22,HOUSEHOLD_1,HOUSEHOLD,556,0
2013-04-22,HOUSEHOLD_2,HOUSEHOLD,164,0
2013-04-23,FOODS_1,FOODS,200,0
2013-04-23,FOODS_2,FOODS,338,0
2013-04-23,FOODS_3,FOODS,1418,0
2013-04-23,HOBBIES_1,HOBBIES,495,0
2013-04-23,HOBBIES_2,HOBBIES,17,0
2013-04-23,HOUSEHOLD_1,HOUSEHOLD,435,0
2013-04-23,HOUSEHOLD_2,HOUSEHOLD,134,0
2013-04-24,FOODS_1,FOODS,220,0
2013-04-24,FOODS_2,FOODS,323,0
2013-04-24,FOODS_3,FOODS,1572,0
2013-04-24,HOBBIES_1,HOBBIES,332,0
2013-04-24,HOBBIES_2,HOBBIES,16,0
2013-04-24,HOUSEHOLD_1,HOUSEHOLD,473,0
2013-04-24,HOUSEHOLD_2,HOUSEHOLD,137,0
2013-04-25,FOODS_1,FOODS,256,0
2013-04-25,FOODS_2,FOODS,309,0
2013-04-25,FOODS_3,FOODS,1561,0
2013-04-25,HOBBIES_1,HOBBIES,403,0
2013-04-25,HOBBIES_2,HOBBIES,39,0
2013-04-25,HOUSEHOLD_1,HOUSEHOLD,474,0
2013-04-25,HOUSEHOLD_2,HOUSEHOLD,152,0
2013-04-26,FOODS_1,FOODS,322,0
2013-04-26,FOODS_2,FOODS,373,0
2013-04-26,FOODS_3,FOODS,1811,0
2013-04-26,HOBBIES_1,HOBBIES,539,0
2013-04-26,HOBBIES_2,HOBBIES,20,0
2013-04-26,HOUSEHOLD_1,HOUSEHOLD,567,0
2013-04-26,HOUSEHOLD_2,HOUSEHOLD,211,0
2013-04-27,FOODS_1,FOODS,326,0
2013-04-27,FOODS_2,FOODS,444,0
2013-04-27,FOODS_3,FOODS,2303,0
2013-04-27,HOBBIES_1,HOBBIES,633,0
2013-04-27,HOBBIES_2,HOBBIES,33,0
2013-04-27,HOUSEHOLD_1,HOUSEHOLD,688,0
2013-04-27,HOUSEHOLD_2,HOUSEHOLD,238,0
2013-04-28,FOODS_1,FOODS,258,0
2013-04-28,FOODS_2,FOODS,506,0
2013-04-28,FOODS_3,FOODS,2555,0
2013-04-28,HOBBIES_1,HOBBIES,338,0
2013-04-28,HOBBIES_2,HOBBIES,29,0
2013-04-28,HOUSEHOLD_1,HOUSEHOLD,791,0
2013-04-28,HOUSEHOLD_2,HOUSEHOLD,246,0
2013-04-29,FOODS_1,FOODS,152,0
2013-04-29,FOODS_2,FOODS,378,0
2013-04-29,FOODS_3,FOODS,1942,0
2013-04-29,HOBBIES_1,HOBBIES,216,0
2013-04-29,HOBBIES_2,HOBBIES,7,0
2013-04-29,HOUSEHOLD_1,HOUSEHOLD,482,0
2013-04-29,HOUSEHOLD_2,HOUSEHOLD,161,0
2013-04-30,FOODS_1,FOODS,233,0
2013-04-30,FOODS_2,FOODS,349,0
2013-04-30,FOODS_3,FOODS,1702,0
2013-04-30,HOBBIES_1,HOBBIES,320,0
2013-04-30,HOBBIES_2,HOBBIES,21,0
2013-04-30,HOUSEHOLD_1,HOUSEHOLD,489,0
2013-04-30,HOUSEHOLD_2,HOUSEHOLD,162,0
2013-05-01,FOODS_1,FOODS,217,1
2013-05-01,FOODS_2,FOODS,406,1
2013-05-01,FOODS_3,FOODS,1728,1
2013-05-01,HOBBIES_1,HOBBIES,336,1
2013-05-01,HOBBIES_2,HOBBIES,25,1
2013-05-01,HOUSEHOLD_1,HOUSEHOLD,566,1
2013-05-01,HOUSEHOLD_2,HOUSEHOLD,178,1
2013-05-02,FOODS_1,FOODS,208,1
2013-05-02,FOODS_2,FOODS,395,1
2013-05-02,FOODS_3,FOODS,2015,1
2013-05-02,HOBBIES_1,HOBBIES,260,1
2013-05-02,HOBBIES_2,HOBBIES,28,1
2013-05-02,HOUSEHOLD_1,HOUSEHOLD,536,1
2013-05-02,HOUSEHOLD_2,HOUSEHOLD,162,1
2013-05-03,FOODS_1,FOODS,310,1
2013-05-03,FOODS_2,FOODS,457,1
2013-05-03,FOODS_3,FOODS,2520,1
2013-05-03,HOBBIES_1,HOBBIES,277,1
2013-05-03,HOBBIES_2,HOBBIES,21,1
2013-05-03,HOUSEHOLD_1,HOUSEHOLD,628,1
2013-05-03,HOUSEHOLD_2,HOUSEHOLD,242,1
2013-05-04,FOODS_1,FOODS,380,1
2013-05-04,FOODS_2,FOODS,623,1
2013-05-04,FOODS_3,FOODS,2828,1
2013-05-04,HOBBIES_1,HOBBIES,341,1
2013-05-04,HOBBIES_2,HOBBIES,27,1
2013-05-04,HOUSEHOLD_1,HOUSEHOLD,761,1
2013-05-04,HOUSEHOLD_2,HOUSEHOLD,265,1
2013-05-05,FOODS_1,FOODS,307,1
2013-05-05,FOODS_2,FOODS,666,1
2013-05-05,FOODS_3,FOODS,2819,1
2013-05-05,HOBBIES_1,HOBBIES,462,1
2013-05-05,HOBBIES_2,HOBBIES,12,1
2013-05-05,HOUSEHOLD_1,HOUSEHOLD,964,1
2013-05-05,HOUSEHOLD_2,HOUSEHOLD,274,1
2013-05-06,FOODS_1,FOODS,291,1
2013-05-06,FOODS_2,FOODS,666,1
2013-05-06,FOODS_3,FOODS,2118,1
2013-05-06,HOBBIES_1,HOBBIES,343,1
2013-05-06,HOBBIES_2,HOBBIES,8,1
2013-05-06,HOUSEHOLD_1,HOUSEHOLD,664,1
2013-05-06,HOUSEHOLD_2,HOUSEHOLD,167,1
2013-05-07,FOODS_1,FOODS,272,1
2013-05-07,FOODS_2,FOODS,417,1
2013-05-07,FOODS_3,FOODS,1947,1
2013-05-07,HOBBIES_1,HOBBIES,324,1
2013-05-07,HOBBIES_2,HOBBIES,17,1
2013-05-07,HOUSEHOLD_1,HOUSEHOLD,529,1
2013-05-07,HOUSEHOLD_2,HOUSEHOLD,139,1
2013-05-08,FOODS_1,FOODS,271,1
2013-05-08,FOODS_2,FOODS,421,1
2013-05-08,FOODS_3,FOODS,1734,1
2013-05-08,HOBBIES_1,HOBBIES,385,1
2013-05-08,HOBBIES_2,HOBBIES,20,1
2013-05-08,HOUSEHOLD_1,HOUSEHOLD,540,1
2013-05-08,HOUSEHOLD_2,HOUSEHOLD,171,1
2013-05-09,FOODS_1,FOODS,318,1
2013-05-09,FOODS_2,FOODS,435,1
2013-05-09,FOODS_3,FOODS,1876,1
2013-05-09,HOBBIES_1,HOBBIES,353,1
2013-05-09,HOBBIES_2,HOBBIES,20,1
2013-05-09,HOUSEHOLD_1,HOUSEHOLD,483,1
2013-05-09,HOUSEHOLD_2,HOUSEHOLD,148,1
2013-05-10,FOODS_1,FOODS,377,1
2013-05-10,FOODS_2,FOODS,466,1
2013-05-10,FOODS_3,FOODS,2174,1
2013-05-10,HOBBIES_1,HOBBIES,477,1
2013-05-10,HOBBIES_2,HOBBIES,26,1
2013-05-10,HOUSEHOLD_1,HOUSEHOLD,592,1
2013-05-10,HOUSEHOLD_2,HOUSEHOLD,180,1
2013-05-11,FOODS_1,FOODS,464,0
2013-05-11,FOODS_2,FOODS,586,0
2013-05-11,FOODS_3,FOODS,3150,0
2013-05-11,HOBBIES_1,HOBBIES,712,0
2013-05-11,HOBBIES_2,HOBBIES,19,0
2013-05-11,HOUSEHOLD_1,HOUSEHOLD,841,0
2013-05-11,HOUSEHOLD_2,HOUSEHOLD,269,0
2013-05-12,FOODS_1,FOODS,318,0
2013-05-12,FOODS_2,FOODS,440,0
2013-05-12,FOODS_3,FOODS,2507,0
2013-05-12,HOBBIES_1,HOBBIES,336,0
2013-05-12,HOBBIES_2,HOBBIES,21,0
2013-05-12,HOUSEHOLD_1,HOUSEHOLD,651,0
2013-05-12,HOUSEHOLD_2,HOUSEHOLD,213,0
2013-05-13,FOODS_1,FOODS,221,0
2013-05-13,FOODS_2,FOODS,477,0
2013-05-13,FOODS_3,FOODS,1893,0
2013-05-13,HOBBIES_1,HOBBIES,341,0
2013-05-13,HOBBIES_2,HOBBIES,25,0
2013-05-13,HOUSEHOLD_1,HOUSEHOLD,659,0
2013-05-13,HOUSEHOLD_2,HOUSEHOLD,175,0
2013-05-14,FOODS_1,FOODS,273,0
2013-05-14,FOODS_2,FOODS,369,0
2013-05-14,FOODS_3,FOODS,1717,0
2013-05-14,HOBBIES_1,HOBBIES,412,0
2013-05-14,HOBBIES_2,HOBBIES,16,0
2013-05-14,HOUSEHOLD_1,HOUSEHOLD,592,0
2013-05-14,HOUSEHOLD_2,HOUSEHOLD,185,0
2013-05-15,FOODS_1,FOODS,234,0
2013-05-15,FOODS_2,FOODS,403,0
2013-05-15,FOODS_3,FOODS,1723,0
2013-05-15,HOBBIES_1,HOBBIES,402,0
2013-05-15,HOBBIES_2,HOBBIES,13,0
2013-05-15,HOUSEHOLD_1,HOUSEHOLD,556,0
2013-05-15,HOUSEHOLD_2,HOUSEHOLD,161,0
2013-05-16,FOODS_1,FOODS,345,0
2013-05-16,FOODS_2,FOODS,417,0
2013-05-16,FOODS_3,FOODS,1787,0
2013-05-16,HOBBIES_1,HOBBIES,370,0
2013-05-16,HOBBIES_2,HOBBIES,31,0
2013-05-16,HOUSEHOLD_1,HOUSEHOLD,573,0
2013-05-16,HOUSEHOLD_2,HOUSEHOLD,178,0
2013-05-17,FOODS_1,FOODS,368,0
2013-05-17,FOODS_2,FOODS,407,0
2013-05-17,FOODS_3,FOODS,2060,0
2013-05-17,HOBBIES_1,HOBBIES,467,0
2013-05-17,HOBBIES_2,HOBBIES,15,0
2013-05-17,HOUSEHOLD_1,HOUSEHOLD,617,0
2013-05-17,HOUSEHOLD_2,HOUSEHOLD,192,0
2013-05-18,FOODS_1,FOODS,367,0
2013-05-18,FOODS_2,FOODS,496,0
2013-05-18,FOODS_3,FOODS,2299,0
2013-05-18,HOBBIES_1,HOBBIES,545,0
2013-05-18,HOBBIES_2,HOBBIES,20,0
2013-05-18,HOUSEHOLD_1,HOUSEHOLD,755,0
2013-05-18,HOUSEHOLD_2,HOUSEHOLD,264,0
2013-05-19,FOODS_1,FOODS,336,0
2013-05-19,FOODS_2,FOODS,659,0
2013-05-19,FOODS_3,FOODS,2779,0
2013-05-19,HOBBIES_1,HOBBIES,512,0
2013-05-19,HOBBIES_2,HOBBIES,19,0
2013-05-19,HOUSEHOLD_1,HOUSEHOLD,899,0
2013-05-19,HOUSEHOLD_2,HOUSEHOLD,266,0
2013-05-20,FOODS_1,FOODS,236,0
2013-05-20,FOODS_2,FOODS,454,0
2013-05-20,FOODS_3,FOODS,1967,0
2013-05-20,HOBBIES_1,HOBBIES,542,0
2013-05-20,HOBBIES_2,HOBBIES,33,0
2013-05-20,HOUSEHOLD_1,HOUSEHOLD,662,0
2013-05-20,HOUSEHOLD_2,HOUSEHOLD,169,0
2013-05-21,FOODS_1,FOODS,317,0
2013-05-21,FOODS_2,FOODS,396,0
2013-05-21,FOODS_3,FOODS,1738,0
2013-05-21,HOBBIES_1,HOBBIES,439,0
2013-05-21,HOBBIES_2,HOBBIES,23,0
2013-05-21,HOUSEHOLD_1,HOUSEHOLD,542,0
2013-05-21,HOUSEHOLD_2,HOUSEHOLD,171,0
2013-05-22,FOODS_1,FOODS,298,0
2013-05-22,FOODS_2,FOODS,296,0
2013-05-22,FOODS_3,FOODS,1675,0
2013-05-22,HOBBIES_1,HOBBIES,493,0
2013-05-22,HOBBIES_2,HOBBIES,31,0
2013-05-22,HOUSEHOLD_1,HOUSEHOLD,481,0
2013-05-22,HOUSEHOLD_2,HOUSEHOLD,199,0
2013-05-23,FOODS_1,FOODS,374,0
2013-05-23,FOODS_2,FOODS,343,0
2013-05-23,FOODS_3,FOODS,1749,0
2013-05-23,HOBBIES_1,HOBBIES,400,0
2013-05-23,HOBBIES_2,HOBBIES,31,0
2013-05-23,HOUSEHOLD_1,HOUSEHOLD,500,0
2013-05-23,HOUSEHOLD_2,HOUSEHOLD,183,0
2013-05-24,FOODS_1,FOODS,474,0
2013-05-24,FOODS_2,FOODS,384,0
2013-05-24,FOODS_3,FOODS,2152,0
2013-05-24,HOBBIES_1,HOBBIES,524,0
2013-05-24,HOBBIES_2,HOBBIES,10,0
2013-05-24,HOUSEHOLD_1,HOUSEHOLD,613,0
2013-05-24,HOUSEHOLD_2,HOUSEHOLD,233,0
2013-05-25,FOODS_1,FOODS,439,0
2013-05-25,FOODS_2,FOODS,387,0
2013-05-25,FOODS_3,FOODS,2356,0
2013-05-25,HOBBIES_1,HOBBIES,583,0
2013-05-25,HOBBIES_2,HOBBIES,27,0
2013-05-25,HOUSEHOLD_1,HOUSEHOLD,699,0
2013-05-25,HOUSEHOLD_2,HOUSEHOLD,275,0
2013-05-26,FOODS_1,FOODS,385,0
2013-05-26,FOODS_2,FOODS,361,0
2013-05-26,FOODS_3,FOODS,2230,0
2013-05-26,HOBBIES_1,HOBBIES,516,0
2013-05-26,HOBBIES_2,HOBBIES,21,0
2013-05-26,HOUSEHOLD_1,HOUSEHOLD,679,0
2013-05-26,HOUSEHOLD_2,HOUSEHOLD,224,0
2013-05-27,FOODS_1,FOODS,319,0
2013-05-27,FOODS_2,FOODS,462,0
2013-05-27,FOODS_3,FOODS,2204,0
2013-05-27,HOBBIES_1,HOBBIES,461,0
2013-05-27,HOBBIES_2,HOBBIES,20,0
2013-05-27,HOUSEHOLD_1,HOUSEHOLD,713,0
2013-05-27,HOUSEHOLD_2,HOUSEHOLD,211,0
2013-05-28,FOODS_1,FOODS,329,0
2013-05-28,FOODS_2,FOODS,324,0
2013-05-28,FOODS_3,FOODS,1647,0
2013-05-28,HOBBIES_1,HOBBIES,500,0
2013-05-28,HOBBIES_2,HOBBIES,7,0
2013-05-28,HOUSEHOLD_1,HOUSEHOLD,584,0
2013-05-28,HOUSEHOLD_2,HOUSEHOLD,184,0
2013-05-29,FOODS_1,FOODS,354,0
2013-05-29,FOODS_2,FOODS,271,0
2013-05-29,FOODS_3,FOODS,1485,0
2013-05-29,HOBBIES_1,HOBBIES,334,0
2013-05-29,HOBBIES_2,HOBBIES,10,0
2013-05-29,HOUSEHOLD_1,HOUSEHOLD,506,0
2013-05-29,HOUSEHOLD_2,HOUSEHOLD,144,0
2013-05-30,FOODS_1,FOODS,301,0
2013-05-30,FOODS_2,FOODS,319,0
2013-05-30,FOODS_3,FOODS,1701,0
2013-05-30,HOBBIES_1,HOBBIES,420,0
2013-05-30,HOBBIES_2,HOBBIES,18,0
2013-05-30,HOUSEHOLD_1,HOUSEHOLD,487,0
2013-05-30,HOUSEHOLD_2,HOUSEHOLD,193,0
2013-05-31,FOODS_1,FOODS,451,0
2013-05-31,FOODS_2,FOODS,424,0
2013-05-31,FOODS_3,FOODS,2220,0
2013-05-31,HOBBIES_1,HOBBIES,451,0
2013-05-31,HOBBIES_2,HOBBIES,19,0
2013-05-31,HOUSEHOLD_1,HOUSEHOLD,614,0
2013-05-31,HOUSEHOLD_2,HOUSEHOLD,214,0
2013-06-01,FOODS_1,FOODS,431,1
2013-06-01,FOODS_2,FOODS,482,1
2013-06-01,FOODS_3,FOODS,2943,1
2013-06-01,HOBBIES_1,HOBBIES,622,1
2013-06-01,HOBBIES_2,HOBBIES,35,1
2013-06-01,HOUSEHOLD_1,HOUSEHOLD,870,1
2013-06-01,HOUSEHOLD_2,HOUSEHOLD,271,1
2013-06-02,FOODS_1,FOODS,371,1
2013-06-02,FOODS_2,FOODS,632,1
2013-06-02,FOODS_3,FOODS,2979,1
2013-06-02,HOBBIES_1,HOBBIES,671,1
2013-06-02,HOBBIES_2,HOBBIES,34,1
2013-06-02,HOUSEHOLD_1,HOUSEHOLD,1018,1
2013-06-02,HOUSEHOLD_2,HOUSEHOLD,282,1
2013-06-03,FOODS_1,FOODS,344,1
2013-06-03,FOODS_2,FOODS,519,1
2013-06-03,FOODS_3,FOODS,2103,1
2013-06-03,HOBBIES_1,HOBBIES,630,1
2013-06-03,HOBBIES_2,HOBBIES,26,1
2013-06-03,HOUSEHOLD_1,HOUSEHOLD,740,1
2013-06-03,HOUSEHOLD_2,HOUSEHOLD,240,1
2013-06-04,FOODS_1,FOODS,286,1
2013-06-04,FOODS_2,FOODS,446,1
2013-06-04,FOODS_3,FOODS,1962,1
2013-06-04,HOBBIES_1,HOBBIES,374,1
2013-06-04,HOBBIES_2,HOBBIES,14,1
2013-06-04,HOUSEHOLD_1,HOUSEHOLD,586,1
2013-06-04,HOUSEHOLD_2,HOUSEHOLD,189,1
2013-06-05,FOODS_1,FOODS,351,1
2013-06-05,FOODS_2,FOODS,389,1
2013-06-05,FOODS_3,FOODS,2102,1
2013-06-05,HOBBIES_1,HOBBIES,604,1
2013-06-05,HOBBIES_2,HOBBIES,19,1
2013-06-05,HOUSEHOLD_1,HOUSEHOLD,549,1
2013-06-05,HOUSEHOLD_2,HOUSEHOLD,160,1
2013-06-06,FOODS_1,FOODS,295,1
2013-06-06,FOODS_2,FOODS,275,1
2013-06-06,FOODS_3,FOODS,1550,1
2013-06-06,HOBBIES_1,HOBBIES,379,1
2013-06-06,HOBBIES_2,HOBBIES,17,1
2013-06-06,HOUSEHOLD_1,HOUSEHOLD,417,1
2013-06-06,HOUSEHOLD_2,HOUSEHOLD,115,1
2013-06-07,FOODS_1,FOODS,396,1
2013-06-07,FOODS_2,FOODS,500,1
2013-06-07,FOODS_3,FOODS,2462,1
2013-06-07,HOBBIES_1,HOBBIES,566,1
2013-06-07,HOBBIES_2,HOBBIES,21,1
2013-06-07,HOUSEHOLD_1,HOUSEHOLD,612,1
2013-06-07,HOUSEHOLD_2,HOUSEHOLD,226,1
2013-06-08,FOODS_1,FOODS,473,1
2013-06-08,FOODS_2,FOODS,539,1
2013-06-08,FOODS_3,FOODS,2999,1
2013-06-08,HOBBIES_1,HOBBIES,557,1
2013-06-08,HOBBIES_2,HOBBIES,24,1
2013-06-08,HOUSEHOLD_1,HOUSEHOLD,866,1
2013-06-08,HOUSEHOLD_2,HOUSEHOLD,256,1
2013-06-09,FOODS_1,FOODS,365,1
2013-06-09,FOODS_2,FOODS,704,1
2013-06-09,FOODS_3,FOODS,3117,1
2013-06-09,HOBBIES_1,HOBBIES,652,1
2013-06-09,HOBBIES_2,HOBBIES,18,1
2013-06-09,HOUSEHOLD_1,HOUSEHOLD,974,1
2013-06-09,HOUSEHOLD_2,HOUSEHOLD,261,1
2013-06-10,FOODS_1,FOODS,380,1
2013-06-10,FOODS_2,FOODS,566,1
2013-06-10,FOODS_3,FOODS,2390,1
2013-06-10,HOBBIES_1,HOBBIES,500,1
2013-06-10,HOBBIES_2,HOBBIES,16,1
2013-06-10,HOUSEHOLD_1,HOUSEHOLD,641,1
2013-06-10,HOUSEHOLD_2,HOUSEHOLD,179,1
2013-06-11,FOODS_1,FOODS,288,0
2013-06-11,FOODS_2,FOODS,410,0
2013-06-11,FOODS_3,FOODS,1914,0
2013-06-11,HOBBIES_1,HOBBIES,425,0
2013-06-11,HOBBIES_2,HOBBIES,38,0
2013-06-11,HOUSEHOLD_1,HOUSEHOLD,583,0
2013-06-11,HOUSEHOLD_2,HOUSEHOLD,201,0
2013-06-12,FOODS_1,FOODS,305,0
2013-06-12,FOODS_2,FOODS,395,0
2013-06-12,FOODS_3,FOODS,1949,0
2013-06-12,HOBBIES_1,HOBBIES,472,0
2013-06-12,HOBBIES_2,HOBBIES,17,0
2013-06-12,HOUSEHOLD_1,HOUSEHOLD,476,0
2013-06-12,HOUSEHOLD_2,HOUSEHOLD,151,0
2013-06-13,FOODS_1,FOODS,335,0
2013-06-13,FOODS_2,FOODS,361,0
2013-06-13,FOODS_3,FOODS,2042,0
2013-06-13,HOBBIES_1,HOBBIES,451,0
2013-06-13,HOBBIES_2,HOBBIES,19,0
2013-06-13,HOUSEHOLD_1,HOUSEHOLD,536,0
2013-06-13,HOUSEHOLD_2,HOUSEHOLD,166,0
2013-06-14,FOODS_1,FOODS,429,0
2013-06-14,FOODS_2,FOODS,426,0
2013-06-14,FOODS_3,FOODS,2668,0
2013-06-14,HOBBIES_1,HOBBIES,446,0
2013-06-14,HOBBIES_2,HOBBIES,12,0
2013-06-14,HOUSEHOLD_1,HOUSEHOLD,588,0
2013-06-14,HOUSEHOLD_2,HOUSEHOLD,213,0
2013-06-15,FOODS_1,FOODS,445,0
2013-06-15,FOODS_2,FOODS,553,0
2013-06-15,FOODS_3,FOODS,2938,0
2013-06-15,HOBBIES_1,HOBBIES,577,0
2013-06-15,HOBBIES_2,HOBBIES,26,0
2013-06-15,HOUSEHOLD_1,HOUSEHOLD,732,0
2013-06-15,HOUSEHOLD_2,HOUSEHOLD,255,0
2013-06-16,FOODS_1,FOODS,330,0
2013-06-16,FOODS_2,FOODS,448,0
2013-06-16,FOODS_3,FOODS,2595,0
2013-06-16,HOBBIES_1,HOBBIES,451,0
2013-06-16,HOBBIES_2,HOBBIES,10,0
2013-06-16,HOUSEHOLD_1,HOUSEHOLD,676,0
2013-06-16,HOUSEHOLD_2,HOUSEHOLD,208,0
2013-06-17,FOODS_1,FOODS,279,0
2013-06-17,FOODS_2,FOODS,396,0
2013-06-17,FOODS_3,FOODS,1949,0
2013-06-17,HOBBIES_1,HOBBIES,485,0
2013-06-17,HOBBIES_2,HOBBIES,19,0
2013-06-17,HOUSEHOLD_1,HOUSEHOLD,524,0
2013-06-17,HOUSEHOLD_2,HOUSEHOLD,164,0
2013-06-18,FOODS_1,FOODS,279,0
2013-06-18,FOODS_2,FOODS,367,0
2013-06-18,FOODS_3,FOODS,1884,0
2013-06-18,HOBBIES_1,HOBBIES,474,0
2013-06-18,HOBBIES_2,HOBBIES,21,0
2013-06-18,HOUSEHOLD_1,HOUSEHOLD,579,0
2013-06-18,HOUSEHOLD_2,HOUSEHOLD,168,0
2013-06-19,FOODS_1,FOODS,287,0
2013-06-19,FOODS_2,FOODS,355,0
2013-06-19,FOODS_3,FOODS,1604,0
2013-06-19,HOBBIES_1,HOBBIES,365,0
2013-06-19,HOBBIES_2,HOBBIES,14,0
2013-06-19,HOUSEHOLD_1,HOUSEHOLD,531,0
2013-06-19,HOUSEHOLD_2,HOUSEHOLD,194,0
2013-06-20,FOODS_1,FOODS,343,0
2013-06-20,FOODS_2,FOODS,358,0
2013-06-20,FOODS_3,FOODS,1866,0
2013-06-20,HOBBIES_1,HOBBIES,414,0
2013-06-20,HOBBIES_2,HOBBIES,20,0
2013-06-20,HOUSEHOLD_1,HOUSEHOLD,577,0
2013-06-20,HOUSEHOLD_2,HOUSEHOLD,192,0
2013-06-21,FOODS_1,FOODS,359,0
2013-06-21,FOODS_2,FOODS,379,0
2013-06-21,FOODS_3,FOODS,2570,0
2013-06-21,HOBBIES_1,HOBBIES,595,0
2013-06-21,HOBBIES_2,HOBBIES,34,0
2013-06-21,HOUSEHOLD_1,HOUSEHOLD,712,0
2013-06-21,HOUSEHOLD_2,HOUSEHOLD,221,0
2013-06-22,FOODS_1,FOODS,450,0
2013-06-22,FOODS_2,FOODS,464,0
2013-06-22,FOODS_3,FOODS,2852,0
2013-06-22,HOBBIES_1,HOBBIES,468,0
2013-06-22,HOBBIES_2,HOBBIES,27,0
2013-06-22,HOUSEHOLD_1,HOUSEHOLD,702,0
2013-06-22,HOUSEHOLD_2,HOUSEHOLD,250,0
2013-06-23,FOODS_1,FOODS,430,0
2013-06-23,FOODS_2,FOODS,621,0
2013-06-23,FOODS_3,FOODS,2739,0
2013-06-23,HOBBIES_1,HOBBIES,551,0
2013-06-23,HOBBIES_2,HOBBIES,20,0
2013-06-23,HOUSEHOLD_1,HOUSEHOLD,882,0
2013-06-23,HOUSEHOLD_2,HOUSEHOLD,262,0
2013-06-24,FOODS_1,FOODS,353,0
2013-06-24,FOODS_2,FOODS,447,0
2013-06-24,FOODS_3,FOODS,1859,0
2013-06-24,HOBBIES_1,HOBBIES,486,0
2013-06-24,HOBBIES_2,HOBBIES,13,0
2013-06-24,HOUSEHOLD_1,HOUSEHOLD,642,0
2013-06-24,HOUSEHOLD_2,HOUSEHOLD,185,0
2013-06-25,FOODS_1,FOODS,297,0
2013-06-25,FOODS_2,FOODS,385,0
2013-06-25,FOODS_3,FOODS,1616,0
2013-06-25,HOBBIES_1,HOBBIES,549,0
2013-06-25,HOBBIES_2,HOBBIES,9,0
2013-06-25,HOUSEHOLD_1,HOUSEHOLD,593,0
2013-06-25,HOUSEHOLD_2,HOUSEHOLD,192,0
2013-06-26,FOODS_1,FOODS,318,0
2013-06-26,FOODS_2,FOODS,324,0
2013-06-26,FOODS_3,FOODS,1995,0
2013-06-26,HOBBIES_1,HOBBIES,397,0
2013-06-26,HOBBIES_2,HOBBIES,11,0
2013-06-26,HOUSEHOLD_1,HOUSEHOLD,488,0
2013-06-26,HOUSEHOLD_2,HOUSEHOLD,186,0
2013-06-27,FOODS_1,FOODS,270,0
2013-06-27,FOODS_2,FOODS,350,0
2013-06-27,FOODS_3,FOODS,1990,0
2013-06-27,HOBBIES_1,HOBBIES,357,0
2013-06-27,HOBBIES_2,HOBBIES,10,0
